year,month,day,hour,holiday,weekend,station,energy
2010,9,25,19,0,1,1,13093
2010,9,25,20,0,1,1,12936
2010,9,25,21,0,1,1,12556
2010,9,25,22,0,1,1,11924
2010,9,25,23,0,1,1,11162
2010,9,25,24,0,1,1,10322
2010,9,26,1,1,1,1,9820
2010,9,26,2,1,1,1,9338
2010,9,26,3,1,1,1,9019
2010,9,26,4,1,1,1,8790
2010,9,26,5,1,1,1,8665
2010,9,26,6,1,1,1,8700
2010,9,26,7,1,1,1,8825
2010,9,26,8,1,1,1,8732
2010,9,26,9,1,1,1,9059
2010,9,26,10,1,1,1,9714
2010,9,26,11,1,1,1,10584
2010,9,26,12,1,1,1,11303
2010,9,26,13,1,1,1,11929
2010,9,26,14,1,1,1,12329
2010,9,26,15,1,1,1,12525
2010,9,26,16,1,1,1,12784
2010,9,26,17,1,1,1,12846
2010,9,26,18,1,1,1,12650
2010,9,26,19,1,1,1,12235
2010,9,26,20,1,1,1,12178
2010,9,26,21,1,1,1,12038
2010,9,26,22,1,1,1,11288
2010,9,26,23,1,1,1,10305
2010,9,26,24,1,1,1,9293
2010,9,27,1,1,0,1,8448
2010,9,27,2,1,0,1,8000
2010,9,27,3,1,0,1,7753
2010,9,27,4,1,0,1,7560
2010,9,27,5,1,0,1,7638
2010,9,27,6,1,0,1,8049
2010,9,27,7,1,0,1,8622
2010,9,27,8,1,0,1,8559
2010,9,27,9,1,0,1,8650
2010,9,27,10,1,0,1,9032
2010,9,27,11,1,0,1,9517
2010,9,27,12,1,0,1,9851
2010,9,27,13,1,0,1,10127
2010,9,27,14,1,0,1,10574
2010,9,27,15,1,0,1,10891
2010,9,27,16,1,0,1,11222
2010,9,27,17,1,0,1,11504
2010,9,27,18,1,0,1,11467
2010,9,27,19,1,0,1,10956
2010,9,27,20,1,0,1,10816
2010,9,27,21,1,0,1,10622
2010,9,27,22,1,0,1,9983
2010,9,27,23,1,0,1,9061
2010,9,27,24,1,0,1,8203
2010,9,28,1,1,0,1,7549
2010,9,28,2,1,0,1,7181
2010,9,28,3,1,0,1,7002
2010,9,28,4,1,0,1,6830
2010,9,28,5,1,0,1,6891
2010,9,28,6,1,0,1,7370
2010,9,28,7,1,0,1,8063
2010,9,28,8,1,0,1,8098
2010,9,28,9,1,0,1,8253
2010,9,28,10,1,0,1,8749
2010,9,28,11,1,0,1,9215
2010,9,28,12,1,0,1,9672
2010,9,28,13,1,0,1,10104
2010,9,28,14,1,0,1,10666
2010,9,28,15,1,0,1,11160
2010,9,28,16,1,0,1,11677
2010,9,28,17,1,0,1,12075
2010,9,28,18,1,0,1,12116
2010,9,28,19,1,0,1,11672
2010,9,28,20,1,0,1,11395
2010,9,28,21,1,0,1,11097
2010,9,28,22,1,0,1,10411
2010,9,28,23,1,0,1,9443
2010,9,28,24,1,0,1,8498
2010,9,29,1,1,0,1,7872
2010,9,29,2,1,0,1,7436
2010,9,29,3,1,0,1,7261
2010,9,29,4,1,0,1,7099
2010,9,29,5,1,0,1,7178
2010,9,29,6,1,0,1,7670
2010,9,29,7,1,0,1,8416
2010,9,29,8,1,0,1,8495
2010,9,29,9,1,0,1,8661
2010,9,29,10,1,0,1,9339
2010,9,29,11,1,0,1,9945
2010,9,29,12,1,0,1,10547
2010,9,29,13,1,0,1,11194
2010,9,29,14,1,0,1,11875
2010,9,29,15,1,0,1,12368
2010,9,29,16,1,0,1,12844
2010,9,29,17,1,0,1,13213
2010,9,29,18,1,0,1,13153
2010,9,29,19,1,0,1,12590
2010,9,29,20,1,0,1,12208
2010,9,29,21,1,0,1,11824
2010,9,29,22,1,0,1,11076
2010,9,29,23,1,0,1,9975
2010,9,29,24,1,0,1,8978
2010,9,30,1,1,0,1,8172
2010,9,30,2,1,0,1,7769
2010,9,30,3,1,0,1,7520
2010,9,30,4,1,0,1,7333
2010,9,30,5,1,0,1,7383
2010,9,30,6,1,0,1,7901
2010,9,30,7,1,0,1,8689
2010,9,30,8,1,0,1,8733
2010,9,30,9,1,0,1,8913
2010,9,30,10,1,0,1,9584
2010,9,30,11,1,0,1,10285
2010,9,30,12,1,0,1,10955
2010,9,30,13,1,0,1,11577
2010,9,30,14,1,0,1,12254
2010,9,30,15,1,0,1,12798
2010,9,30,16,1,0,1,13297
2010,9,30,17,1,0,1,13661
2010,9,30,18,1,0,1,13530
2010,9,30,19,1,0,1,12931
2010,9,30,20,1,0,1,12597
2010,9,30,21,1,0,1,12267
2010,9,30,22,1,0,1,11449
2010,9,30,23,1,0,1,10352
2010,9,30,24,1,0,1,9331
2010,10,1,1,1,0,1,8668
2010,10,1,2,1,0,1,8166
2010,10,1,3,1,0,1,7848
2010,10,1,4,1,0,1,7655
2010,10,1,5,1,0,1,7748
2010,10,1,6,1,0,1,8228
2010,10,1,7,1,0,1,8997
2010,10,1,8,1,0,1,9009
2010,10,1,9,1,0,1,9099
2010,10,1,10,1,0,1,9714
2010,10,1,11,1,0,1,10472
2010,10,1,12,1,0,1,11191
2010,10,1,13,1,0,1,11823
2010,10,1,14,1,0,1,12532
2010,10,1,15,1,0,1,13200
2010,10,1,16,1,0,1,13764
2010,10,1,17,1,0,1,14026
2010,10,1,18,1,0,1,13755
2010,10,1,19,1,0,1,12990
2010,10,1,20,1,0,1,12462
2010,10,1,21,1,0,1,11884
2010,10,1,22,1,0,1,11128
2010,10,1,23,1,0,1,10182
2010,10,1,24,1,0,1,9318
2010,10,2,1,1,1,1,8318
2010,10,2,2,1,1,1,7735
2010,10,2,3,1,1,1,7408
2010,10,2,4,1,1,1,7202
2010,10,2,5,1,1,1,7052
2010,10,2,6,1,1,1,7111
2010,10,2,7,1,1,1,7350
2010,10,2,8,1,1,1,7474
2010,10,2,9,1,1,1,7779
2010,10,2,10,1,1,1,8273
2010,10,2,11,1,1,1,8771
2010,10,2,12,1,1,1,9353
2010,10,2,13,1,1,1,9883
2010,10,2,14,1,1,1,10514
2010,10,2,15,1,1,1,10984
2010,10,2,16,1,1,1,11337
2010,10,2,17,1,1,1,11549
2010,10,2,18,1,1,1,11379
2010,10,2,19,1,1,1,11048
2010,10,2,20,1,1,1,10814
2010,10,2,21,1,1,1,10517
2010,10,2,22,1,1,1,10045
2010,10,2,23,1,1,1,9282
2010,10,2,24,1,1,1,8551
2010,10,3,1,0,1,1,7942
2010,10,3,2,0,1,1,7436
2010,10,3,3,0,1,1,7211
2010,10,3,4,0,1,1,7042
2010,10,3,5,0,1,1,6964
2010,10,3,6,0,1,1,6951
2010,10,3,7,0,1,1,7057
2010,10,3,8,0,1,1,7000
2010,10,3,9,0,1,1,7198
2010,10,3,10,0,1,1,7645
2010,10,3,11,0,1,1,8190
2010,10,3,12,0,1,1,8607
2010,10,3,13,0,1,1,9013
2010,10,3,14,0,1,1,9485
2010,10,3,15,0,1,1,9841
2010,10,3,16,0,1,1,10160
2010,10,3,17,0,1,1,10287
2010,10,3,18,0,1,1,10306
2010,10,3,19,0,1,1,9940
2010,10,3,20,0,1,1,10056
2010,10,3,21,0,1,1,9963
2010,10,3,22,0,1,1,9342
2010,10,3,23,0,1,1,8624
2010,10,3,24,0,1,1,7903
2010,10,4,1,1,0,1,7305
2010,10,4,2,1,0,1,6975
2010,10,4,3,1,0,1,6790
2010,10,4,4,1,0,1,6727
2010,10,4,5,1,0,1,6859
2010,10,4,6,1,0,1,7427
2010,10,4,7,1,0,1,8197
2010,10,4,8,1,0,1,8325
2010,10,4,9,1,0,1,8376
2010,10,4,10,1,0,1,8668
2010,10,4,11,1,0,1,9124
2010,10,4,12,1,0,1,9400
2010,10,4,13,1,0,1,9584
2010,10,4,14,1,0,1,9900
2010,10,4,15,1,0,1,10116
2010,10,4,16,1,0,1,10399
2010,10,4,17,1,0,1,10570
2010,10,4,18,1,0,1,10492
2010,10,4,19,1,0,1,10115
2010,10,4,20,1,0,1,10226
2010,10,4,21,1,0,1,10045
2010,10,4,22,1,0,1,9360
2010,10,4,23,1,0,1,8542
2010,10,4,24,1,0,1,7870
2010,10,5,1,1,0,1,7437
2010,10,5,2,1,0,1,7115
2010,10,5,3,1,0,1,6968
2010,10,5,4,1,0,1,6890
2010,10,5,5,1,0,1,7003
2010,10,5,6,1,0,1,7530
2010,10,5,7,1,0,1,8333
2010,10,5,8,1,0,1,8360
2010,10,5,9,1,0,1,8428
2010,10,5,10,1,0,1,8712
2010,10,5,11,1,0,1,9151
2010,10,5,12,1,0,1,9428
2010,10,5,13,1,0,1,9574
2010,10,5,14,1,0,1,9901
2010,10,5,15,1,0,1,10151
2010,10,5,16,1,0,1,10381
2010,10,5,17,1,0,1,10572
2010,10,5,18,1,0,1,10463
2010,10,5,19,1,0,1,10101
2010,10,5,20,1,0,1,10208
2010,10,5,21,1,0,1,10052
2010,10,5,22,1,0,1,9348
2010,10,5,23,1,0,1,8545
2010,10,5,24,1,0,1,7815
2010,10,6,1,0,0,1,7416
2010,10,6,2,0,0,1,7179
2010,10,6,3,0,0,1,7034
2010,10,6,4,0,0,1,6954
2010,10,6,5,0,0,1,7039
2010,10,6,6,0,0,1,7522
2010,10,6,7,0,0,1,8292
2010,10,6,8,0,0,1,8308
2010,10,6,9,0,0,1,8267
2010,10,6,10,0,0,1,8561
2010,10,6,11,0,0,1,9035
2010,10,6,12,0,0,1,9378
2010,10,6,13,0,0,1,9542
2010,10,6,14,0,0,1,9877
2010,10,6,15,0,0,1,10198
2010,10,6,16,0,0,1,10493
2010,10,6,17,0,0,1,10790
2010,10,6,18,0,0,1,10735
2010,10,6,19,0,0,1,10412
2010,10,6,20,0,0,1,10422
2010,10,6,21,0,0,1,10159
2010,10,6,22,0,0,1,9445
2010,10,6,23,0,0,1,8574
2010,10,6,24,0,0,1,7868
2010,10,7,1,0,0,1,7303
2010,10,7,2,0,0,1,7146
2010,10,7,3,0,0,1,7050
2010,10,7,4,0,0,1,6967
2010,10,7,5,0,0,1,7097
2010,10,7,6,0,0,1,7600
2010,10,7,7,0,0,1,8291
2010,10,7,8,0,0,1,8215
2010,10,7,9,0,0,1,8343
2010,10,7,10,0,0,1,8685
2010,10,7,11,0,0,1,9188
2010,10,7,12,0,0,1,9638
2010,10,7,13,0,0,1,9926
2010,10,7,14,0,0,1,10390
2010,10,7,15,0,0,1,10826
2010,10,7,16,0,0,1,11198
2010,10,7,17,0,0,1,11511
2010,10,7,18,0,0,1,11401
2010,10,7,19,0,0,1,10904
2010,10,7,20,0,0,1,10872
2010,10,7,21,0,0,1,10573
2010,10,7,22,0,0,1,9794
2010,10,7,23,0,0,1,8932
2010,10,7,24,0,0,1,8150
2010,10,8,1,0,0,1,7504
2010,10,8,2,0,0,1,7236
2010,10,8,3,0,0,1,7118
2010,10,8,4,0,0,1,6988
2010,10,8,5,0,0,1,7127
2010,10,8,6,0,0,1,7552
2010,10,8,7,0,0,1,8280
2010,10,8,8,0,0,1,8411
2010,10,8,9,0,0,1,8497
2010,10,8,10,0,0,1,9098
2010,10,8,11,0,0,1,9571
2010,10,8,12,0,0,1,10081
2010,10,8,13,0,0,1,10523
2010,10,8,14,0,0,1,11057
2010,10,8,15,0,0,1,11590
2010,10,8,16,0,0,1,12040
2010,10,8,17,0,0,1,12372
2010,10,8,18,0,0,1,12264
2010,10,8,19,0,0,1,11579
2010,10,8,20,0,0,1,11246
2010,10,8,21,0,0,1,10679
2010,10,8,22,0,0,1,10046
2010,10,8,23,0,0,1,9229
2010,10,8,24,0,0,1,8493
2010,10,9,1,1,1,1,7694
2010,10,9,2,1,1,1,7367
2010,10,9,3,1,1,1,7247
2010,10,9,4,1,1,1,7047
2010,10,9,5,1,1,1,6926
2010,10,9,6,1,1,1,7006
2010,10,9,7,1,1,1,7329
2010,10,9,8,1,1,1,7515
2010,10,9,9,1,1,1,7815
2010,10,9,10,1,1,1,8286
2010,10,9,11,1,1,1,8850
2010,10,9,12,1,1,1,9437
2010,10,9,13,1,1,1,10046
2010,10,9,14,1,1,1,10778
2010,10,9,15,1,1,1,11296
2010,10,9,16,1,1,1,11723
2010,10,9,17,1,1,1,11993
2010,10,9,18,1,1,1,11795
2010,10,9,19,1,1,1,11365
2010,10,9,20,1,1,1,11128
2010,10,9,21,1,1,1,10764
2010,10,9,22,1,1,1,10141
2010,10,9,23,1,1,1,9389
2010,10,9,24,1,1,1,8677
2010,10,10,1,1,1,1,7904
2010,10,10,2,1,1,1,7459
2010,10,10,3,1,1,1,7243
2010,10,10,4,1,1,1,7133
2010,10,10,5,1,1,1,7066
2010,10,10,6,1,1,1,7100
2010,10,10,7,1,1,1,7302
2010,10,10,8,1,1,1,7297
2010,10,10,9,1,1,1,7547
2010,10,10,10,1,1,1,8152
2010,10,10,11,1,1,1,8843
2010,10,10,12,1,1,1,9603
2010,10,10,13,1,1,1,10342
2010,10,10,14,1,1,1,11030
2010,10,10,15,1,1,1,11530
2010,10,10,16,1,1,1,11894
2010,10,10,17,1,1,1,12045
2010,10,10,18,1,1,1,11925
2010,10,10,19,1,1,1,11511
2010,10,10,20,1,1,1,11526
2010,10,10,21,1,1,1,11253
2010,10,10,22,1,1,1,10627
2010,10,10,23,1,1,1,9785
2010,10,10,24,1,1,1,8921
2010,10,11,1,1,0,1,8404
2010,10,11,2,1,0,1,8064
2010,10,11,3,1,0,1,7894
2010,10,11,4,1,0,1,7800
2010,10,11,5,1,0,1,7928
2010,10,11,6,1,0,1,8391
2010,10,11,7,1,0,1,9037
2010,10,11,8,1,0,1,9152
2010,10,11,9,1,0,1,9389
2010,10,11,10,1,0,1,10090
2010,10,11,11,1,0,1,10920
2010,10,11,12,1,0,1,11575
2010,10,11,13,1,0,1,12304
2010,10,11,14,1,0,1,13075
2010,10,11,15,1,0,1,13595
2010,10,11,16,1,0,1,13957
2010,10,11,17,1,0,1,14081
2010,10,11,18,1,0,1,13726
2010,10,11,19,1,0,1,13071
2010,10,11,20,1,0,1,13006
2010,10,11,21,1,0,1,12597
2010,10,11,22,1,0,1,11761
2010,10,11,23,1,0,1,10760
2010,10,11,24,1,0,1,9837
2010,10,12,1,0,0,1,9055
2010,10,12,2,0,0,1,8586
2010,10,12,3,0,0,1,8302
2010,10,12,4,0,0,1,8091
2010,10,12,5,0,0,1,8172
2010,10,12,6,0,0,1,8612
2010,10,12,7,0,0,1,9363
2010,10,12,8,0,0,1,9407
2010,10,12,9,0,0,1,9502
2010,10,12,10,0,0,1,10164
2010,10,12,11,0,0,1,11004
2010,10,12,12,0,0,1,11679
2010,10,12,13,0,0,1,12385
2010,10,12,14,0,0,1,13108
2010,10,12,15,0,0,1,13547
2010,10,12,16,0,0,1,14024
2010,10,12,17,0,0,1,14298
2010,10,12,18,0,0,1,14110
2010,10,12,19,0,0,1,13526
2010,10,12,20,0,0,1,13195
2010,10,12,21,0,0,1,12566
2010,10,12,22,0,0,1,11593
2010,10,12,23,0,0,1,10449
2010,10,12,24,0,0,1,9454
2010,10,13,1,1,0,1,8397
2010,10,13,2,1,0,1,7849
2010,10,13,3,1,0,1,7623
2010,10,13,4,1,0,1,7499
2010,10,13,5,1,0,1,7566
2010,10,13,6,1,0,1,8019
2010,10,13,7,1,0,1,8783
2010,10,13,8,1,0,1,8873
2010,10,13,9,1,0,1,8935
2010,10,13,10,1,0,1,9421
2010,10,13,11,1,0,1,10100
2010,10,13,12,1,0,1,10687
2010,10,13,13,1,0,1,11251
2010,10,13,14,1,0,1,11896
2010,10,13,15,1,0,1,12370
2010,10,13,16,1,0,1,12737
2010,10,13,17,1,0,1,12893
2010,10,13,18,1,0,1,12670
2010,10,13,19,1,0,1,12087
2010,10,13,20,1,0,1,11953
2010,10,13,21,1,0,1,11469
2010,10,13,22,1,0,1,10707
2010,10,13,23,1,0,1,9678
2010,10,13,24,1,0,1,8721
2010,10,14,1,1,0,1,8109
2010,10,14,2,1,0,1,7672
2010,10,14,3,1,0,1,7410
2010,10,14,4,1,0,1,7228
2010,10,14,5,1,0,1,7279
2010,10,14,6,1,0,1,7744
2010,10,14,7,1,0,1,8466
2010,10,14,8,1,0,1,8473
2010,10,14,9,1,0,1,8464
2010,10,14,10,1,0,1,8923
2010,10,14,11,1,0,1,9444
2010,10,14,12,1,0,1,9894
2010,10,14,13,1,0,1,10246
2010,10,14,14,1,0,1,10763
2010,10,14,15,1,0,1,11180
2010,10,14,16,1,0,1,11566
2010,10,14,17,1,0,1,11762
2010,10,14,18,1,0,1,11592
2010,10,14,19,1,0,1,11154
2010,10,14,20,1,0,1,10994
2010,10,14,21,1,0,1,10560
2010,10,14,22,1,0,1,9876
2010,10,14,23,1,0,1,8932
2010,10,14,24,1,0,1,8227
2010,10,15,1,1,0,1,7587
2010,10,15,2,1,0,1,7201
2010,10,15,3,1,0,1,7015
2010,10,15,4,1,0,1,6895
2010,10,15,5,1,0,1,6981
2010,10,15,6,1,0,1,7520
2010,10,15,7,1,0,1,8192
2010,10,15,8,1,0,1,8253
2010,10,15,9,1,0,1,8325
2010,10,15,10,1,0,1,8571
2010,10,15,11,1,0,1,9101
2010,10,15,12,1,0,1,9489
2010,10,15,13,1,0,1,9711
2010,10,15,14,1,0,1,10096
2010,10,15,15,1,0,1,10613
2010,10,15,16,1,0,1,11027
2010,10,15,17,1,0,1,11308
2010,10,15,18,1,0,1,11210
2010,10,15,19,1,0,1,10655
2010,10,15,20,1,0,1,10596
2010,10,15,21,1,0,1,10140
2010,10,15,22,1,0,1,9468
2010,10,15,23,1,0,1,8745
2010,10,15,24,1,0,1,8128
2010,10,16,1,1,1,1,7516
2010,10,16,2,1,1,1,7238
2010,10,16,3,1,1,1,7067
2010,10,16,4,1,1,1,6884
2010,10,16,5,1,1,1,6806
2010,10,16,6,1,1,1,6920
2010,10,16,7,1,1,1,7176
2010,10,16,8,1,1,1,7353
2010,10,16,9,1,1,1,7625
2010,10,16,10,1,1,1,7952
2010,10,16,11,1,1,1,8374
2010,10,16,12,1,1,1,8798
2010,10,16,13,1,1,1,9096
2010,10,16,14,1,1,1,9575
2010,10,16,15,1,1,1,9998
2010,10,16,16,1,1,1,10418
2010,10,16,17,1,1,1,10657
2010,10,16,18,1,1,1,10506
2010,10,16,19,1,1,1,10130
2010,10,16,20,1,1,1,10127
2010,10,16,21,1,1,1,9815
2010,10,16,22,1,1,1,9305
2010,10,16,23,1,1,1,8612
2010,10,16,24,1,1,1,8081
2010,10,17,1,1,1,1,7516
2010,10,17,2,1,1,1,7256
2010,10,17,3,1,1,1,7016
2010,10,17,4,1,1,1,6837
2010,10,17,5,1,1,1,6765
2010,10,17,6,1,1,1,6809
2010,10,17,7,1,1,1,7025
2010,10,17,8,1,1,1,7092
2010,10,17,9,1,1,1,7300
2010,10,17,10,1,1,1,7808
2010,10,17,11,1,1,1,8426
2010,10,17,12,1,1,1,9100
2010,10,17,13,1,1,1,9792
2010,10,17,14,1,1,1,10358
2010,10,17,15,1,1,1,10776
2010,10,17,16,1,1,1,10933
2010,10,17,17,1,1,1,11001
2010,10,17,18,1,1,1,10819
2010,10,17,19,1,1,1,10545
2010,10,17,20,1,1,1,10745
2010,10,17,21,1,1,1,10547
2010,10,17,22,1,1,1,10005
2010,10,17,23,1,1,1,9097
2010,10,17,24,1,1,1,8284
2010,10,18,1,1,0,1,7815
2010,10,18,2,1,0,1,7529
2010,10,18,3,1,0,1,7344
2010,10,18,4,1,0,1,7284
2010,10,18,5,1,0,1,7479
2010,10,18,6,1,0,1,8037
2010,10,18,7,1,0,1,8840
2010,10,18,8,1,0,1,9055
2010,10,18,9,1,0,1,9028
2010,10,18,10,1,0,1,9539
2010,10,18,11,1,0,1,10279
2010,10,18,12,1,0,1,10839
2010,10,18,13,1,0,1,11329
2010,10,18,14,1,0,1,11922
2010,10,18,15,1,0,1,12366
2010,10,18,16,1,0,1,12721
2010,10,18,17,1,0,1,12843
2010,10,18,18,1,0,1,12567
2010,10,18,19,1,0,1,12060
2010,10,18,20,1,0,1,12078
2010,10,18,21,1,0,1,11657
2010,10,18,22,1,0,1,10868
2010,10,18,23,1,0,1,9877
2010,10,18,24,1,0,1,9004
2010,10,19,1,0,0,1,8139
2010,10,19,2,0,0,1,7713
2010,10,19,3,0,0,1,7551
2010,10,19,4,0,0,1,7373
2010,10,19,5,0,0,1,7451
2010,10,19,6,0,0,1,7948
2010,10,19,7,0,0,1,8725
2010,10,19,8,0,0,1,8885
2010,10,19,9,0,0,1,8934
2010,10,19,10,0,0,1,9573
2010,10,19,11,0,0,1,10315
2010,10,19,12,0,0,1,10871
2010,10,19,13,0,0,1,11448
2010,10,19,14,0,0,1,12109
2010,10,19,15,0,0,1,12625
2010,10,19,16,0,0,1,12988
2010,10,19,17,0,0,1,13119
2010,10,19,18,0,0,1,12841
2010,10,19,19,0,0,1,12272
2010,10,19,20,0,0,1,12218
2010,10,19,21,0,0,1,11719
2010,10,19,22,0,0,1,11036
2010,10,19,23,0,0,1,9980
2010,10,19,24,0,0,1,9048
2010,10,20,1,0,0,1,8324
2010,10,20,2,0,0,1,7901
2010,10,20,3,0,0,1,7609
2010,10,20,4,0,0,1,7432
2010,10,20,5,0,0,1,7517
2010,10,20,6,0,0,1,8042
2010,10,20,7,0,0,1,8868
2010,10,20,8,0,0,1,9038
2010,10,20,9,0,0,1,9049
2010,10,20,10,0,0,1,9841
2010,10,20,11,0,0,1,10526
2010,10,20,12,0,0,1,11115
2010,10,20,13,0,0,1,11706
2010,10,20,14,0,0,1,12376
2010,10,20,15,0,0,1,12894
2010,10,20,16,0,0,1,13393
2010,10,20,17,0,0,1,13648
2010,10,20,18,0,0,1,13449
2010,10,20,19,0,0,1,12925
2010,10,20,20,0,0,1,12845
2010,10,20,21,0,0,1,12292
2010,10,20,22,0,0,1,11535
2010,10,20,23,0,0,1,10473
2010,10,20,24,0,0,1,9474
2010,10,21,1,0,0,1,8502
2010,10,21,2,0,0,1,8085
2010,10,21,3,0,0,1,7785
2010,10,21,4,0,0,1,7583
2010,10,21,5,0,0,1,7646
2010,10,21,6,0,0,1,8163
2010,10,21,7,0,0,1,8938
2010,10,21,8,0,0,1,9066
2010,10,21,9,0,0,1,9128
2010,10,21,10,0,0,1,9736
2010,10,21,11,0,0,1,10506
2010,10,21,12,0,0,1,11082
2010,10,21,13,0,0,1,11691
2010,10,21,14,0,0,1,12298
2010,10,21,15,0,0,1,12765
2010,10,21,16,0,0,1,13103
2010,10,21,17,0,0,1,13192
2010,10,21,18,0,0,1,12947
2010,10,21,19,0,0,1,12400
2010,10,21,20,0,0,1,12418
2010,10,21,21,0,0,1,11913
2010,10,21,22,0,0,1,11260
2010,10,21,23,0,0,1,10302
2010,10,21,24,0,0,1,9389
2010,10,22,1,0,0,1,8593
2010,10,22,2,0,0,1,8224
2010,10,22,3,0,0,1,8020
2010,10,22,4,0,0,1,7844
2010,10,22,5,0,0,1,7928
2010,10,22,6,0,0,1,8484
2010,10,22,7,0,0,1,9305
2010,10,22,8,0,0,1,9545
2010,10,22,9,0,0,1,9586
2010,10,22,10,0,0,1,10134
2010,10,22,11,0,0,1,10846
2010,10,22,12,0,0,1,11297
2010,10,22,13,0,0,1,11657
2010,10,22,14,0,0,1,12070
2010,10,22,15,0,0,1,12480
2010,10,22,16,0,0,1,12697
2010,10,22,17,0,0,1,12716
2010,10,22,18,0,0,1,12516
2010,10,22,19,0,0,1,12137
2010,10,22,20,0,0,1,12187
2010,10,22,21,0,0,1,11741
2010,10,22,22,0,0,1,11231
2010,10,22,23,0,0,1,10520
2010,10,22,24,0,0,1,9842
2010,10,23,1,0,1,1,9154
2010,10,23,2,0,1,1,8650
2010,10,23,3,0,1,1,8408
2010,10,23,4,0,1,1,8205
2010,10,23,5,0,1,1,8099
2010,10,23,6,0,1,1,8248
2010,10,23,7,0,1,1,8557
2010,10,23,8,0,1,1,8853
2010,10,23,9,0,1,1,9251
2010,10,23,10,0,1,1,9878
2010,10,23,11,0,1,1,10557
2010,10,23,12,0,1,1,10918
2010,10,23,13,0,1,1,11286
2010,10,23,14,0,1,1,11725
2010,10,23,15,0,1,1,11994
2010,10,23,16,0,1,1,12079
2010,10,23,17,0,1,1,11988
2010,10,23,18,0,1,1,11648
2010,10,23,19,0,1,1,11393
2010,10,23,20,0,1,1,11570
2010,10,23,21,0,1,1,11322
2010,10,23,22,0,1,1,10944
2010,10,23,23,0,1,1,10353
2010,10,23,24,0,1,1,9682
2010,10,24,1,1,1,1,8848
2010,10,24,2,1,1,1,8462
2010,10,24,3,1,1,1,8153
2010,10,24,4,1,1,1,7948
2010,10,24,5,1,1,1,7840
2010,10,24,6,1,1,1,7877
2010,10,24,7,1,1,1,8000
2010,10,24,8,1,1,1,8101
2010,10,24,9,1,1,1,8339
2010,10,24,10,1,1,1,9141
2010,10,24,11,1,1,1,10119
2010,10,24,12,1,1,1,10950
2010,10,24,13,1,1,1,11691
2010,10,24,14,1,1,1,12298
2010,10,24,15,1,1,1,12734
2010,10,24,16,1,1,1,12949
2010,10,24,17,1,1,1,12927
2010,10,24,18,1,1,1,12697
2010,10,24,19,1,1,1,12265
2010,10,24,20,1,1,1,12329
2010,10,24,21,1,1,1,11899
2010,10,24,22,1,1,1,11232
2010,10,24,23,1,1,1,10444
2010,10,24,24,1,1,1,9622
2010,10,25,1,0,0,1,8859
2010,10,25,2,0,0,1,8489
2010,10,25,3,0,0,1,8324
2010,10,25,4,0,0,1,8225
2010,10,25,5,0,0,1,8375
2010,10,25,6,0,0,1,8975
2010,10,25,7,0,0,1,9747
2010,10,25,8,0,0,1,10021
2010,10,25,9,0,0,1,10023
2010,10,25,10,0,0,1,10521
2010,10,25,11,0,0,1,11328
2010,10,25,12,0,0,1,11865
2010,10,25,13,0,0,1,12387
2010,10,25,14,0,0,1,12997
2010,10,25,15,0,0,1,13379
2010,10,25,16,0,0,1,13652
2010,10,25,17,0,0,1,13556
2010,10,25,18,0,0,1,13245
2010,10,25,19,0,0,1,12920
2010,10,25,20,0,0,1,13014
2010,10,25,21,0,0,1,12612
2010,10,25,22,0,0,1,11999
2010,10,25,23,0,0,1,11134
2010,10,25,24,0,0,1,10377
2010,10,26,1,0,0,1,10106
2010,10,26,2,0,0,1,9698
2010,10,26,3,0,0,1,9422
2010,10,26,4,0,0,1,9145
2010,10,26,5,0,0,1,9214
2010,10,26,6,0,0,1,9786
2010,10,26,7,0,0,1,10612
2010,10,26,8,0,0,1,10814
2010,10,26,9,0,0,1,10777
2010,10,26,10,0,0,1,11219
2010,10,26,11,0,0,1,12071
2010,10,26,12,0,0,1,12667
2010,10,26,13,0,0,1,13204
2010,10,26,14,0,0,1,13722
2010,10,26,15,0,0,1,14119
2010,10,26,16,0,0,1,14391
2010,10,26,17,0,0,1,14441
2010,10,26,18,0,0,1,14224
2010,10,26,19,0,0,1,13851
2010,10,26,20,0,0,1,13788
2010,10,26,21,0,0,1,13155
2010,10,26,22,0,0,1,12304
2010,10,26,23,0,0,1,11332
2010,10,26,24,0,0,1,10350
2010,10,27,1,1,0,1,9702
2010,10,27,2,1,0,1,9311
2010,10,27,3,1,0,1,9079
2010,10,27,4,1,0,1,8924
2010,10,27,5,1,0,1,9041
2010,10,27,6,1,0,1,9586
2010,10,27,7,1,0,1,10365
2010,10,27,8,1,0,1,10548
2010,10,27,9,1,0,1,10543
2010,10,27,10,1,0,1,11188
2010,10,27,11,1,0,1,12145
2010,10,27,12,1,0,1,12864
2010,10,27,13,1,0,1,13669
2010,10,27,14,1,0,1,14415
2010,10,27,15,1,0,1,14881
2010,10,27,16,1,0,1,15243
2010,10,27,17,1,0,1,15236
2010,10,27,18,1,0,1,14883
2010,10,27,19,1,0,1,14416
2010,10,27,20,1,0,1,14381
2010,10,27,21,1,0,1,13716
2010,10,27,22,1,0,1,12829
2010,10,27,23,1,0,1,11757
2010,10,27,24,1,0,1,10753
2010,10,28,1,0,0,1,9738
2010,10,28,2,0,0,1,9183
